article_id,product_type_name,graphical_appearance_no,product_code,prod_name,product_type_no,product_group_name,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
710876030,Trousers,1010016,710876,Kennedy skinny chinos,272,Garment Lower body,Solid,73,Dark Blue,4,Dark,2,Blue,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
674648001,Trousers,1010026,674648,MIA 2p trousers,272,Garment Lower body,Other structure,9,Black,4,Dark,5,Black,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Joggers in soft sweatshirt fabric with wide, elasticated ribbing and a drawstring at the waist, side pockets and ribbed hems. Brushed inside."
631774003,Trousers,1010016,631774,Elvis skinny chinos,272,Garment Lower body,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in washed cotton twill with a regular waist, zip fly and button,side pockets, welt back pockets and skinny legs. Skinny fit."
872266001,Trousers,1010023,872266,Skinny HW Ankle,272,Garment Lower body,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details. High waist, a zip fly and button, and skinny legs with raw-edge hems. The cotton content of the jeans is partly recycled."
796210010,Trousers,1010001,796210,Enter(1),272,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in superstretch twill with a high waist with concealed elastication, and slim legs with narrow hems."
719940001,Trousers,1010004,719940,Blake cropped linnen blend trs,272,Garment Lower body,Check,7,Grey,2,Medium Dusty,12,Grey,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in an airy linen and cotton blend with a zip fly and hook-and-eye fastener. Side pockets, welt back pockets with a button and tapered legs with creases."
767090001,Trousers,1010016,767090,Ashley TRS.,272,Garment Lower body,Solid,72,Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and slim legs."
871672001,Trousers,1010023,871672,&denim Push up jeggings RW,272,Garment Lower body,Denim,73,Dark Blue,4,Dark,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a regular waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
801267001,Trousers,1010016,801267,NEW Vincent 3-p shorts SB,272,Garment Lower body,Solid,73,Dark Blue,7,Medium,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Shorts in soft cotton jersey with an elasticated waist and side pockets.
617289002,Trousers,1010016,617289,SUSS trs,272,Garment Lower body,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets and tapered legs with cuffs and a zip at the hems."
803255005,Trousers,1010004,803255,Oz skinny fit crop foldup trs,272,Garment Lower body,Check,17,Yellowish Brown,4,Dark,13,Brown,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in woven fabric with a zip fly, hook-and-eye fastener and concealed button. Side pockets, welt back pockets and legs with creases and sewn-in turn-ups at the hems. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
685647001,Trousers,1010023,685647,LEGGINGS BELLE BASIC 89,272,Garment Lower body,Denim,9,Black,4,Dark,5,Black,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim,"Leggings in washed, superstretch denim with an elasticated waist, fake fly, fake front pockets and real back pockets."
714807003,Trousers,1010023,714807,Mini Flare R.W Utility,272,Garment Lower body,Denim,72,Blue,2,Medium Dusty,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket, slim-fit jeans in stretch denim with a regular waist, zip fly and button, and flared hems."
540334015,Trousers,1010016,540334,JOEL basic SB 2-p,272,Garment Lower body,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric made from a cotton blend with elasticated ribbing at the waist, side pockets and ribbed hems. Soft brushed inside."
615280005,Trousers,1010016,615280,Saturn satin jegging,272,Garment Lower body,Solid,10,White,3,Light,9,White,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,Treggings in soft stretch twill with a brushed finish. Zip fly and button and back pockets.
867322001,Trousers,1010016,867322,Ritzo wide culotte,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Calf-length trousers in woven fabric with a high waist that has a button fastening at one side and decorative buttons at the other. Zip fly and buttons, and straight, wide legs with creases."
903459003,Trousers,1010023,903459,Carmen lined denim,272,Garment Lower body,Denim,9,Black,4,Dark,5,Black,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Trousers in stretch denim made from a cotton blend. Concealed elastication, a small frill trim and a press-stud at the waist, a fake fly, fake front and real back pockets. Patterned cotton lining."
692842004,Trousers,1010016,692842,TP Pirece chinos,272,Garment Lower body,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,"Chinos in cotton twill with an adjustable, elasticated waist, zip fly, side pockets, a fake back pocket with a button and slim legs."
931769004,Trousers,1010016,931769,ED Madison Skinny HW,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket jeans in washed, stretch cotton denim with a high waist, zip fly and slim legs."
364297029,Trousers,1010016,364297,SWEATPANTS OC,272,Garment Lower body,Solid,8,Dark Grey,4,Dark,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in sweatshirt fabric made from organic cotton with an elasticated drawstring waist and ribbed hems. Soft brushed inside.
721609001,Trousers,1010023,721609,Supersoft Skinny H.W,272,Garment Lower body,Denim,7,Grey,4,Dark,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with a high waist, zip fly and button, and narrow hems."
754701001,Trousers,1010016,754701,ED Madison HW trs.,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket jeans in stretch denim with a high waist, zip fly and button, and skinny legs."
577686001,Trousers,1010023,577686,PE BO Black denim,272,Garment Lower body,Denim,9,Black,4,Dark,5,Black,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"5-pocket jeans in washed, slightly stretchy denim with a regular waist, zip fly and button and slim legs with raw-edge hems."
850536001,Trousers,1010023,850536,PULL ON CORA,272,Garment Lower body,Denim,72,Blue,2,Medium Dusty,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Wide, ankle-length jeans in washed, lightweight cotton denim with an elasticated, drawstring waist and pockets in the side seams."
750330003,Trousers,1010023,750330,&DENIM Skinny HW Ancle Vanessa,272,Garment Lower body,Denim,9,Black,4,Dark,5,Black,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs."
890035001,Trousers,1010016,890035,ED Tiblisi TRS. 1,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Ankle-length trousers in an airy viscose weave. High paper bag waist with elastication at the back and a detachable tie belt. Pleats at the top, diagonal side pockets and gently tapered legs with creases."
692398001,Trousers,1010010,692398,Osshana Jersey,272,Garment Lower body,Melange,7,Grey,2,Medium Dusty,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Thin sports trousers in fast-drying functional fabric with an elasticated drawstring waist, zipped side pockets and jersey sections at the hems."
712950002,Trousers,1010016,712950,Phoenix cargo roll up,272,Garment Lower body,Solid,92,Green,2,Medium Dusty,19,Green,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in a cotton weave with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets, fake back pockets with a flap, and legs that can be rolled up with a tab and press-stud."
744645001,Trousers,1010004,744645,Albert slim checked trs,272,Garment Lower body,Check,14,Dark Beige,4,Dark,11,Beige,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in a stretch weave with an extended waistband, concealed hook-and-eye fastening and zip fly. Diagonal side pockets, jetted back pockets and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
689011021,Trousers,1010016,689011,Joe chino slim fit TP,272,Garment Lower body,Solid,8,Dark Grey,2,Medium Dusty,12,Grey,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Slim-fit chinos in washed, stretch cotton twill with an adjustable, elasticated waist and zip fly and button. Diagonal side pockets and fake welt back pockets."
873132013,Trousers,1010001,873132,BRISSIE jogger TP,272,Garment Lower body,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,Joggers in sweatshirt fabric made from a cotton blend. Relaxed fit with covered elastication and a drawstring at the waist and ribbed hems.
810172005,Trousers,1010023,810172,Skinny ankle (D),272,Garment Lower body,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide waist panel for best fit over the tummy."
862106002,Trousers,1010010,862106,Frank Tech Pant.,272,Garment Lower body,Melange,8,Dark Grey,4,Dark,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in heavy jersey with taped details. Elasticated, drawstring waist and zipped side pockets. Tapered legs with shaping seams at the knees for added mobility and wide ribbing at the hems. The polyester content of the joggers is recycled."
766404003,Trousers,1010010,766404,Sherman slim fit jogger,272,Garment Lower body,Melange,8,Dark Grey,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Ankle-length joggers in woven fabric with an elasticated drawstring waist. Zipped side pockets, welt back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
893795001,Trousers,1010016,893795,Neel slacks,272,Garment Lower body,Solid,51,Light Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a high waist and zip fly with a hook-and-eye fastening. Side pockets, fake back pockets and tapered legs with creases and a short slit at the hems."
640662007,Trousers,1010001,640662,Ally trousers,272,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Wide trousers in a patterned, softly draping viscose weave with concealed pockets in the side seams and a high waist with wide, covered elastication."
635554001,Trousers,1010016,635554,Phoenix cargo roll up,272,Garment Lower body,Solid,73,Dark Blue,4,Dark,2,Blue,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,"Cargo trousers in airy cotton poplin with an elasticated drawstring waist and spacious front, back and leg pockets. Legs with a tab and press stud."
720504003,Trousers,1010023,720504,Skinny Bargain Zip Fly,272,Garment Lower body,Denim,73,Dark Blue,4,Dark,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and skinny legs."
636586003,Trousers,1010010,636586,Jerry Jogger,272,Garment Lower body,Melange,7,Grey,2,Medium Dusty,12,Grey,5883,Jersey Basic,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and ribbed hems. Soft brushed inside."
789629002,Trousers,1010016,789629,MC Lia trs,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Ankle-length cigarette trousers in woven fabric. High waist with pleats at the front and a detachable tie belt, zip fly with hook-and-eye fasteners, side pockets, fake welt back pockets and tapered legs."
399223025,Trousers,1010023,399223,Jeggings H.W,272,Garment Lower body,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Jeggings in washed, superstretch denim with a high waist, fake front pockets, real back pockets and skinny legs."
900422001,Trousers,1010016,900422,ED Phoenix trouser,272,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Trousers in a soft, fine knit containing some wool with covered elastication and a drawstring at the waist, side pockets and tapered legs with short slits at the hems."
554541003,Trousers,1010023,554541,SKINNY SS,272,Garment Lower body,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with an adjustable, elasticated waist, zip fly and narrow hems."
525500033,Trousers,1010016,525500,Mike Slim Jogger,272,Garment Lower body,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Relaxed-fit joggers in stretch cotton twill with a lightly brushed finish. Elasticated drawstring waist, a fake fly, side pockets and jetted back pockets. Slightly lower crotch and tapered legs with ribbing at the hems."
689011012,Trousers,1010016,689011,Joe chino TP(1),272,Garment Lower body,Solid,43,Dark Red,4,Dark,18,Red,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Slim-fit chinos in washed, stretch cotton twill with an adjustable, elasticated waist and zip fly and button. Diagonal side pockets and fake welt back pockets."
688933007,Trousers,1010004,688933,Amy Skinny Check Trs,272,Garment Lower body,Check,8,Dark Grey,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Suit trousers in a stretch weave with a zip fly, hook-and-eye fastener and concealed button. Side pockets at the front and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
