article_id_1,article_id_2,count
640241001,876053003,2
626168001,884771003,2
626168001,871957001,2
554792001,626168001,3
800528001,884771003,2
800528001,871957001,3
554792001,800528001,3
871957001,884771003,4
554792001,884771003,7
534357002,783388001,13
697054058,783388001,4
783388001,832361001,14
783388001,851142001,3
534357002,697054058,7
534357002,611378001,11
534357002,832361001,31
534357002,851142001,11
611378001,697054058,3
697054058,832361001,19
697054058,851142001,8
611378001,832361001,13
611378001,851142001,9
215303005,711649004,5
666354005,772902001,7
767699001,797112001,2
797112001,815264001,3
767699001,815264001,3
702292001,846753002,3
689389018,754223007,3
714807003,754223007,9
689389018,702883001,2
689389018,714807003,12
671693003,689389018,3
651334005,702883001,2
651334005,714807003,4
714807003,766274001,2
702883001,714807003,4
671693003,714807003,2
570003040,909920001,3
674606048,851142001,31
487800052,678983008,3
678983008,691855012,10
626816001,678983008,6
678983008,741971001,2
678983008,857227001,3
678983008,689389033,9
487800052,626816001,3
487800052,741971001,2
487800052,689389033,2
626816001,691855012,3
691855012,857227001,5
689389033,691855012,22
626816001,689389033,6
689389033,857227001,4
529012025,803662001,4
529012025,757557003,6
757557003,803662001,3
832481001,852174002,2
634366002,647684011,2
584483003,772902001,19
584483003,691855012,3
372008001,584483003,18
372008001,772902001,68
372008001,691855012,12
719084002,893795001,2
719084002,764405001,4
719084002,876053003,14
573716072,719084002,12
504155020,719084002,5
428291001,719084002,9
680262018,719084002,3
573716072,893795001,2
428291001,893795001,2
764405001,876053003,5
573716072,764405001,2
504155020,764405001,2
428291001,764405001,10
680262018,764405001,2
504155020,876053003,5
428291001,876053003,19
671421002,876053003,2
680262018,876053003,16
504155020,573716072,5
428291001,573716072,13
573716072,671421002,2
573716072,680262018,7
428291001,504155020,6
504155020,680262018,3
428291001,680262018,10
671421002,680262018,2
752814004,820357001,16
648649001,674071001,2
710307003,860867002,3
674047003,860867002,6
674047003,710307003,3
715474001,730683019,7
730683019,737543002,7
715474001,737543002,5
798579002,851142001,15
691855012,798579002,17
691855012,851142001,12
594987002,678983008,7
678983008,772902001,61
637549012,726578003,2
534357002,887653002,6
534357002,560389002,6
534357002,826203001,11
560389002,826203001,5
562245098,685647001,3
685647001,753000001,3
661152002,685812005,2
689389018,887770003,5
689389018,730122002,9
325087018,552826024,6
552826024,825811002,3
552826024,817353006,5
552826024,746329001,4
325087018,825811002,2
325087018,817353006,2
817067001,825811002,3
817353006,825811002,3
746329001,825811002,2
817067001,817353006,3
746329001,817353006,8
512251003,803662001,5
512251003,946095001,4
512251003,740457002,5
772902001,898596002,4
496159007,663233002,3
237222012,458239001,6
783245003,834383001,2
762247001,783245003,2
730683019,794468003,8
443860020,794468003,2
514577017,615021002,2
514577017,733814001,2
514577017,817166007,2
514577017,625939035,3
464363016,514577017,2
458239001,514577017,6
464363016,603582011,2
458239001,603582011,2
615021002,817166007,2
615021002,625939035,5
458239001,615021002,6
733814001,803083001,3
625939035,733814001,2
458239001,733814001,13
464363016,817166007,2
458239001,817166007,5
803083001,851317003,2
458239001,803083001,3
625939035,851317003,2
458239001,625939035,6
678692006,772902001,30
766435011,772902001,8
744722001,772902001,6
678983008,695857002,6
772902001,887659010,15
796210010,890847002,2
796210010,825200002,6
613942009,796210010,4
796210010,846753002,10
697495002,860867002,2
783627002,798579002,2
357792011,798579002,9
357792011,783627002,3
832361001,833437002,2
611378001,809521001,3
507909022,638228002,4
573716005,832481001,7
719209001,841434002,14
562245098,688105007,10
428291001,665851004,2
665851004,695632033,2
691855003,819520005,2
599718002,868283001,7
758513001,784922002,4
582462006,879772001,3
631536015,882882005,4
879772001,882882005,2
732811001,888732004,3
888732003,909921002,4
888732004,909921002,6
819520005,888732003,3
819520005,888732004,3
888732003,888732004,33
301227002,815264007,4
301227002,560389002,10
575141005,848205001,3
564787001,746329001,3
564787001,575141005,7
575141005,746329001,7
599718002,887770003,20
562245098,638228002,5
721609001,752830002,2
700367005,719209001,3
844059001,888732003,9
753475004,832361001,10
828926002,832361001,2
662592002,788298001,7
372008001,753372003,14
372008001,445419011,9
512251003,767090001,3
691855012,704451001,3
691855012,711649004,7
691855012,887659010,2
691855012,832481001,21
691855012,788298001,16
553057005,691855012,2
674606048,691855012,24
643577001,768217001,2
643577001,832481001,2
643577001,674606048,2
630514003,704451001,4
630514003,711649004,2
630514003,887659010,2
630514003,832481001,2
630514003,788298001,2
704451001,711649004,3
704451001,832481001,2
704451001,788298001,4
553057005,704451001,3
674606048,704451001,3
711649004,887659010,2
711649004,832481001,3
711649004,788298001,5
674606048,711649004,4
768217001,788298001,3
674606048,768217001,2
832481001,887659010,3
788298001,887659010,2
674606048,887659010,2
788298001,832481001,6
674606048,832481001,12
553057005,788298001,2
674606048,788298001,7
730683019,832361001,38
688105007,832361001,37
584483003,643201001,5
743562002,772902001,22
562245098,772902001,21
674052006,772902001,3
355569005,772902001,4
562245098,743562002,3
189634001,743562002,4
743562002,832361001,8
562245098,674052006,2
189634001,562245098,7
189634001,674052006,2
674052006,832361001,5
189634001,355569005,12
355569005,832361001,2
581275009,734460011,6
581275009,925404001,4
372008001,581275009,5
581275009,744722001,3
372008001,734460011,15
372008001,925404001,4
372008001,744722001,2
878096003,882882005,3
665852001,736049003,2
662592002,713699005,3
688105007,713699005,2
713699005,851142001,5
674606030,713699005,3
662592002,798579002,10
688105007,798579002,15
674606030,798579002,7
662592002,688105007,10
662592002,851142001,14
662592002,674606030,6
688105007,851142001,17
674606030,688105007,14
674606030,851142001,12
589818007,626816001,2
639976002,755604001,3
770703002,788298001,5
769748013,788298001,7
769748013,770703002,3
771774002,868283001,5
711193001,771774002,3
711193001,868283001,3
357792011,729006001,5
731616001,796210010,6
772902001,811368002,2
370594021,772902001,6
772902001,841434002,46
811368002,841434002,3
811368002,844059001,2
370594021,844059001,2
841434002,844059001,19
623282003,703279001,2
496159007,604837005,2
502224007,780188001,2
719084002,767699001,2
507909022,719084002,5
507909022,767699001,3
399223025,772902001,51
630714001,772902001,30
399223025,630714001,7
832361001,861514001,19
189634001,851400004,10
568838009,654590002,2
568838009,652742003,5
719084002,819520005,3
638039001,719084002,14
638039001,819520005,2
819520005,865457002,3
638039001,865457002,2
516712001,575141005,18
399061008,562245098,25
560389002,634426005,2
871957001,875687002,2
796210010,871957001,10
796210010,875687002,2
630714009,875687002,2
630714009,796210010,2
594987002,631418001,2
372008001,650677004,4
506098016,674606048,8
764838002,840351004,3
458239001,511105012,2
519512002,697831005,2
673396014,721762001,2
631536015,851400004,3
673771003,788455007,6
675508002,788455007,6
673771003,675508002,9
730365003,787880001,3
692632001,825811002,7
692632001,708138023,6
692632001,844059001,13
708138023,825811002,3
825811002,844059001,26
708138023,844059001,3
652742003,772902001,4
701738003,772902001,43
774666003,791132001,3
473507001,678983008,5
678983008,797624002,4
516712001,678983008,14
473507001,807093001,3
516712001,807093001,2
473507001,797624002,3
473507001,516712001,12
516712001,797624002,13
721762001,876053003,5
715474001,876053003,10
713578001,721762001,18
713578001,715474001,3
715474001,721762001,11
755566001,815264007,2
704451001,859622001,3
747045003,859622001,2
626168001,876053003,5
716590007,876053003,7
650578001,876053003,2
714807003,876053003,28
796210010,876053003,42
626168001,650578001,3
626168001,714807003,7
626168001,796210010,2
650578001,716590007,2
714807003,716590007,8
716590007,796210010,6
650578001,714807003,5
650578001,796210010,2
714807003,796210010,45
570003040,782592006,3
599718002,861600002,2
832018001,861600002,3
599718002,754223007,3
754223007,832018001,3
599718002,832018001,10
189634001,764405001,11
696209005,837811001,2
696209005,733098013,8
301227002,525518005,10
525518005,637661002,12
525518005,617245002,3
525518005,674047003,7
525518005,907188001,3
301227002,637661002,11
301227002,617245002,4
301227002,674047003,10
301227002,907188001,4
637661002,674047003,5
637661002,907188001,4
617245002,674047003,3
617245002,907188001,2
674047003,907188001,4
411758014,722179002,2
700935001,710438001,6
700935001,832481001,5
710438001,832481001,2
730365003,820357001,2
301227002,507909022,6
604837005,783388001,2
599718002,678695002,4
772349009,820671001,5
820671001,832481001,5
537688010,637661002,21
564787001,662344008,3
788298001,852458002,4
764927004,788298001,3
719209001,788298001,9
719209001,852458002,2
678692006,680262018,56
655347006,678692006,20
325087018,832481001,7
727347005,861514001,3
713991002,791787001,3
772902001,783388001,56
534357002,772902001,62
473507001,772902001,25
764838002,772902001,31
428291001,772902001,55
764838002,783388001,8
428291001,783388001,7
534357002,764838002,9
428291001,534357002,22
473507001,764838002,2
428291001,473507001,14
428291001,764838002,9
817095001,900422001,5
638228002,817095001,2
512251003,691855012,6
512251003,802273002,18
617245002,665481010,2
719084002,788455007,2
719084002,796210010,14
788455007,796210010,31
788455007,861600002,2
796210010,861600002,6
677932002,720125002,2
189634001,677932002,10
720125002,780188001,9
189634001,780188001,9
189634001,720125002,14
652742003,781758005,2
766495013,781758005,2
662084001,781758005,2
781758005,871957001,2
652742003,870958002,2
652742003,871957001,2
766495013,870958002,2
662084001,766495013,2
766495013,871957001,2
662084001,871957001,4
844059001,863156002,2
632307011,700935001,3
783245003,894673001,3
673396001,734460011,15
594987002,702883001,8
525518005,614854001,2
534357002,614854001,3
554792001,614854001,3
525518005,554792001,17
534357002,554792001,28
554792001,741387002,2
849257001,870958002,4
708819002,849257001,2
506098016,630326001,2
372008001,630326001,19
372008001,506098016,13
523160018,849361003,2
746329001,755604001,2
755604001,854602001,2
599718002,671800001,4
399061008,688105007,18
678983008,752814004,7
748566030,753372003,2
752814004,753372003,4
748566030,752814004,10
615021002,797529004,2
854602001,859736002,3
832018001,854602001,2
539197011,854602001,2
832018001,859736002,2
539197011,859736002,8
539197011,832018001,4
784505004,832018001,5
671852004,722468001,5
722468001,872266001,2
671852004,872266001,3
640605005,758513001,5
753237011,772349009,10
616849012,753237011,8
616849012,772349009,12
428291001,443860020,2
564787001,722468001,14
399061008,570004078,7
861031001,885827002,2
399223025,537688010,12
301227002,752814004,25
301227002,816953001,6
752814004,816953001,16
564313020,599718002,2
599718002,631536015,12
599718002,639208003,2
625568001,793506018,2
544181001,793506018,2
625568001,699755010,2
625568001,671777042,2
544181001,699755010,3
544181001,671777042,2
638228002,692632001,13
692632001,721609001,7
638228002,721609001,8
652246005,775996014,2
683159002,775996014,3
775996014,819520005,2
775996014,796210010,7
705145001,775996014,3
725543001,775996014,3
516712001,775996014,6
652246005,863646003,2
683159002,863646003,2
796210010,863646003,8
725543001,863646003,2
516712001,863646003,3
652246005,796210010,3
652246005,725543001,4
516712001,652246005,5
683159002,819520005,2
683159002,796210010,7
516712001,683159002,5
796210010,819520005,9
705145001,819520005,2
516712001,819520005,12
705145001,796210010,3
725543001,796210010,9
516712001,796210010,41
516712001,705145001,3
516712001,725543001,11
399061008,608069011,10
599718002,632307011,13
816953001,817353006,3
399223025,796210010,22
553139001,859318001,5
673396001,713699005,5
700976001,704451001,6
560389002,755566001,4
525518005,560389002,2
525518005,755566001,6
540701008,854193004,3
540701008,863156002,4
625568001,863156002,2
646592015,789629002,2
646592015,765865001,2
617828003,646592015,5
646592015,765433001,11
765865001,789629002,5
765433001,789629002,12
617828003,765865001,5
765433001,765865001,11
617828003,765433001,4
674047003,825200002,3
502224007,639976002,5
669806001,681373010,2
502224007,681373010,2
635280002,681373010,3
502224007,669806001,2
502224007,635280002,2
516712001,758706001,4
516712001,764838002,9
516712001,755566001,15
758706001,764838002,2
755566001,758706001,5
755566001,764838002,11
729315004,772902001,4
772902001,775996014,9
772902001,772902005,200
189634001,732811001,12
680262018,772899001,9
643702001,855076001,3
596472002,767699001,2
564787001,596472002,6
564787001,767699001,3
564787001,882882005,4
611584004,674606030,3
714807003,778798002,3
572797050,796210010,2
572797050,769748013,2
769748013,796210010,9
307656023,715474001,2
189634001,715474001,13
689389018,715474001,6
189634001,307656023,15
307656023,689389018,3
189634001,741586001,2
189634001,689389018,12
747634002,798579002,4
678692006,859736002,4
764927004,830770001,2
631536015,719084002,4
832361001,873592001,5
680262018,730683019,36
529012025,710085003,2
635504002,839673001,2
537688010,839673001,4
821513004,825318008,7
748566031,825318008,12
226959008,651456013,5
560389002,746168003,2
560389002,598515018,5
560389002,854365003,2
598515018,746168003,2
685647001,877961005,2
665481010,708138023,8
516712001,832018001,12
774543005,832018001,4
516712001,774543005,3
643702001,783245003,3
564787001,783245003,6
564787001,643702001,4
458239001,861514001,4
861451002,861514001,9
458239001,756405002,2
458239001,714189001,25
458239001,861451002,3
594987002,747415002,2
685814023,804661001,2
772899001,861620001,4
692632001,730683019,13
639738002,639738005,26
830770001,884319002,6
